task,regime,split,seed,episode,force_burden,memory_challenge,contact_change,force_limit_margin,true_force_risk,observation_delay,sensor_dropout,oracle_success_estimate
cap_twisting_with_slip,tool_flex_memory,extreme_unseen_force_mode,7,0,0.929871,0.875109,0.646838,0.316012,0.609980,0.645274,0.306962,0.791610
cap_twisting_with_slip,tool_flex_memory,extreme_unseen_force_mode,7,1,0.939011,0.861377,0.620677,0.319566,0.642140,0.630159,0.307089,0.790879
cap_twisting_with_slip,tool_flex_memory,extreme_unseen_force_mode,7,2,0.913197,0.885005,0.658050,0.321584,0.594235,0.630588,0.301523,0.792944
cap_twisting_with_slip,tool_flex_memory,extreme_unseen_force_mode,7,3,0.999000,0.876393,0.656823,0.335423,0.624768,0.638743,0.296071,0.786080
cap_twisting_with_slip,tool_flex_memory,extreme_unseen_force_mode,7,4,0.907586,0.858702,0.659901,0.305120,0.623476,0.639307,0.312025,0.793393
cap_twisting_with_slip,tool_flex_memory,extreme_unseen_force_mode,7,5,0.927989,0.841808,0.694618,0.291679,0.589137,0.640954,0.287517,0.791761
cap_twisting_with_slip,tool_flex_memory,extreme_unseen_force_mode,8,0,0.921180,0.866214,0.613620,0.304647,0.617121,0.638046,0.298861,0.792306
cap_twisting_with_slip,tool_flex_memory,extreme_unseen_force_mode,8,1,0.936607,0.911417,0.636167,0.333263,0.656861,0.640333,0.308494,0.791071
cap_twisting_with_slip,tool_flex_memory,extreme_unseen_force_mode,8,2,0.946876,0.887992,0.622396,0.292498,0.664392,0.629738,0.297970,0.790250
cap_twisting_with_slip,tool_flex_memory,extreme_unseen_force_mode,8,3,0.936112,0.888943,0.618809,0.302379,0.638211,0.623437,0.288426,0.791111
cap_twisting_with_slip,tool_flex_memory,extreme_unseen_force_mode,8,4,0.928586,0.872295,0.631293,0.319043,0.654393,0.640491,0.319361,0.791713
cap_twisting_with_slip,tool_flex_memory,extreme_unseen_force_mode,8,5,0.937845,0.874274,0.624658,0.293837,0.635498,0.639051,0.283068,0.790972
cap_twisting_with_slip,tool_flex_memory,extreme_unseen_force_mode,9,0,0.918504,0.862096,0.654476,0.298140,0.667774,0.643198,0.326451,0.792520
cap_twisting_with_slip,tool_flex_memory,extreme_unseen_force_mode,9,1,0.909147,0.887743,0.663883,0.301821,0.700039,0.650510,0.325107,0.793268
cap_twisting_with_slip,tool_flex_memory,extreme_unseen_force_mode,9,2,0.919718,0.846302,0.656011,0.353155,0.541577,0.670719,0.297496,0.792423
cap_twisting_with_slip,tool_flex_memory,extreme_unseen_force_mode,9,3,0.974154,0.874526,0.631714,0.353202,0.640821,0.637614,0.290062,0.788068
cap_twisting_with_slip,tool_flex_memory,extreme_unseen_force_mode,9,4,0.933231,0.882284,0.675302,0.313736,0.602808,0.637836,0.306723,0.791342
cap_twisting_with_slip,tool_flex_memory,extreme_unseen_force_mode,9,5,0.928882,0.862579,0.639010,0.344907,0.607730,0.659999,0.296996,0.791689
cap_twisting_with_slip,force_sensor_dropout,nominal_contact,0,0,0.572573,0.678399,0.454087,0.622125,0.333191,0.011818,0.023127,0.879794
cap_twisting_with_slip,force_sensor_dropout,nominal_contact,0,1,0.567331,0.712587,0.477599,0.636453,0.301240,-0.013709,0.013429,0.880214
cap_twisting_with_slip,force_sensor_dropout,nominal_contact,0,2,0.590993,0.640029,0.438119,0.625994,0.273060,-0.004057,0.028240,0.878321
cap_twisting_with_slip,force_sensor_dropout,nominal_contact,0,3,0.560748,0.685516,0.415777,0.610182,0.315735,-0.018648,0.049720,0.880740
cap_twisting_with_slip,force_sensor_dropout,nominal_contact,0,4,0.556394,0.699234,0.422865,0.643836,0.289924,0.000009,0.011191,0.881089
cap_twisting_with_slip,force_sensor_dropout,nominal_contact,0,5,0.563462,0.689690,0.430441,0.626298,0.292586,-0.010241,0.027701,0.880523
cap_twisting_with_slip,force_sensor_dropout,nominal_contact,1,0,0.582115,0.699052,0.439501,0.633424,0.328216,0.024753,0.027450,0.879031
cap_twisting_with_slip,force_sensor_dropout,nominal_contact,1,1,0.569229,0.652501,0.401154,0.601482,0.359802,-0.001587,0.039421,0.880062
cap_twisting_with_slip,force_sensor_dropout,nominal_contact,1,2,0.570397,0.710278,0.406995,0.654133,0.343812,-0.005183,0.021500,0.879968
cap_twisting_with_slip,force_sensor_dropout,nominal_contact,1,3,0.542923,0.652026,0.422732,0.625729,0.296957,-0.004494,0.030161,0.882166
cap_twisting_with_slip,force_sensor_dropout,nominal_contact,1,4,0.561693,0.691207,0.442899,0.640121,0.312688,-0.011439,0.011065,0.880665
cap_twisting_with_slip,force_sensor_dropout,nominal_contact,1,5,0.590737,0.631552,0.414500,0.672043,0.348172,0.000445,0.001000,0.878341
cap_twisting_with_slip,force_sensor_dropout,nominal_contact,2,0,0.538979,0.702096,0.449104,0.660536,0.292600,0.011561,0.004562,0.882482
cap_twisting_with_slip,force_sensor_dropout,nominal_contact,2,1,0.571303,0.697169,0.392287,0.645017,0.354598,-0.001988,0.037996,0.879896
cap_twisting_with_slip,force_sensor_dropout,nominal_contact,2,2,0.576170,0.680673,0.434609,0.607386,0.326624,0.000486,0.031982,0.879506
cap_twisting_with_slip,force_sensor_dropout,nominal_contact,2,3,0.573677,0.700116,0.422091,0.588046,0.356786,-0.000950,0.013824,0.879706
cap_twisting_with_slip,force_sensor_dropout,nominal_contact,2,4,0.589118,0.688686,0.417810,0.627439,0.338141,-0.002221,0.002418,0.878471
cap_twisting_with_slip,force_sensor_dropout,nominal_contact,2,5,0.531405,0.699838,0.408513,0.614112,0.273344,-0.020470,0.001000,0.883088
cap_twisting_with_slip,force_sensor_dropout,nominal_contact,3,0,0.582767,0.641840,0.437463,0.617039,0.268194,0.016014,0.001000,0.878979
cap_twisting_with_slip,force_sensor_dropout,nominal_contact,3,1,0.553616,0.675836,0.422434,0.624431,0.327025,0.019229,0.029968,0.881311
cap_twisting_with_slip,force_sensor_dropout,nominal_contact,3,2,0.528978,0.699905,0.421360,0.660778,0.282184,0.000490,0.010857,0.883282
cap_twisting_with_slip,force_sensor_dropout,nominal_contact,3,3,0.607161,0.645657,0.405483,0.582343,0.317927,-0.002835,0.023186,0.877027
cap_twisting_with_slip,force_sensor_dropout,nominal_contact,3,4,0.560684,0.711351,0.410517,0.601072,0.307895,0.005022,0.025269,0.880745
cap_twisting_with_slip,force_sensor_dropout,nominal_contact,3,5,0.570527,0.678697,0.423815,0.613050,0.330758,0.001733,0.018075,0.879958
cap_twisting_with_slip,force_sensor_dropout,nominal_contact,4,0,0.574860,0.703572,0.387317,0.635292,0.346250,-0.001908,0.024014,0.879611
cap_twisting_with_slip,force_sensor_dropout,nominal_contact,4,1,0.567922,0.671585,0.382916,0.610452,0.317221,-0.003916,0.033587,0.880166
cap_twisting_with_slip,force_sensor_dropout,nominal_contact,4,2,0.583797,0.636658,0.350885,0.635109,0.304519,0.008501,0.034228,0.878896
cap_twisting_with_slip,force_sensor_dropout,nominal_contact,4,3,0.558242,0.648584,0.400916,0.625621,0.316894,0.000654,0.050011,0.880941
cap_twisting_with_slip,force_sensor_dropout,nominal_contact,4,4,0.551020,0.688356,0.390382,0.590690,0.395276,0.007757,0.030829,0.881518
cap_twisting_with_slip,force_sensor_dropout,nominal_contact,4,5,0.534110,0.697782,0.440860,0.647766,0.353233,0.004254,0.001000,0.882871
cap_twisting_with_slip,force_sensor_dropout,nominal_contact,5,0,0.584310,0.659892,0.441723,0.614344,0.308744,0.000653,0.031417,0.878855
cap_twisting_with_slip,force_sensor_dropout,nominal_contact,5,1,0.562852,0.661742,0.458661,0.658224,0.326643,0.017329,0.026517,0.880572
cap_twisting_with_slip,force_sensor_dropout,nominal_contact,5,2,0.571393,0.698100,0.442221,0.603443,0.275684,-0.012975,0.009116,0.879889
cap_twisting_with_slip,force_sensor_dropout,nominal_contact,5,3,0.590602,0.663121,0.410906,0.602550,0.291144,-0.000356,0.010267,0.878352
cap_twisting_with_slip,force_sensor_dropout,nominal_contact,5,4,0.534449,0.674608,0.432672,0.644076,0.271892,-0.012585,0.013558,0.882844
cap_twisting_with_slip,force_sensor_dropout,nominal_contact,5,5,0.582382,0.728941,0.361085,0.605261,0.359762,-0.008840,0.041616,0.879009
cap_twisting_with_slip,force_sensor_dropout,nominal_contact,6,0,0.552504,0.685844,0.404495,0.582624,0.312185,-0.001464,0.021384,0.881400
cap_twisting_with_slip,force_sensor_dropout,nominal_contact,6,1,0.547022,0.753005,0.384571,0.626160,0.324505,0.007120,0.026031,0.881838
cap_twisting_with_slip,force_sensor_dropout,nominal_contact,6,2,0.574525,0.700115,0.445479,0.579480,0.341968,0.006277,0.021615,0.879638
cap_twisting_with_slip,force_sensor_dropout,nominal_contact,6,3,0.600491,0.697339,0.448256,0.630863,0.304976,0.005443,0.013573,0.877561
cap_twisting_with_slip,force_sensor_dropout,nominal_contact,6,4,0.547619,0.666331,0.403872,0.620380,0.283930,0.009278,0.030504,0.881790
cap_twisting_with_slip,force_sensor_dropout,nominal_contact,6,5,0.581484,0.716589,0.421113,0.626205,0.303157,0.017691,0.045061,0.879081
cap_twisting_with_slip,force_sensor_dropout,nominal_contact,7,0,0.538924,0.708223,0.424648,0.636889,0.330631,-0.005381,0.029953,0.882486
cap_twisting_with_slip,force_sensor_dropout,nominal_contact,7,1,0.611891,0.702294,0.431627,0.611522,0.347848,0.003778,0.045275,0.876649
cap_twisting_with_slip,force_sensor_dropout,nominal_contact,7,2,0.520671,0.697538,0.388051,0.626017,0.291720,0.006346,0.027749,0.883946
cap_twisting_with_slip,force_sensor_dropout,nominal_contact,7,3,0.556656,0.742369,0.448432,0.639033,0.389157,-0.011893,0.001000,0.881067
cap_twisting_with_slip,force_sensor_dropout,nominal_contact,7,4,0.566572,0.667262,0.412820,0.645887,0.292651,-0.005836,0.024865,0.880274
cap_twisting_with_slip,force_sensor_dropout,nominal_contact,7,5,0.525367,0.650063,0.444249,0.637005,0.250870,-0.006617,0.019541,0.883571
cap_twisting_with_slip,force_sensor_dropout,nominal_contact,8,0,0.559252,0.703005,0.428611,0.610122,0.281719,0.013896,0.016365,0.880860
cap_twisting_with_slip,force_sensor_dropout,nominal_contact,8,1,0.533678,0.738069,0.446949,0.597624,0.315865,0.014904,0.003827,0.882906
cap_twisting_with_slip,force_sensor_dropout,nominal_contact,8,2,0.561512,0.636173,0.395626,0.642447,0.314181,0.000317,0.038440,0.880679
cap_twisting_with_slip,force_sensor_dropout,nominal_contact,8,3,0.560650,0.656882,0.422112,0.642305,0.313712,-0.000598,0.003577,0.880748
cap_twisting_with_slip,force_sensor_dropout,nominal_contact,8,4,0.599767,0.675609,0.444372,0.598419,0.323839,-0.004665,0.017009,0.877619
cap_twisting_with_slip,force_sensor_dropout,nominal_contact,8,5,0.536841,0.662978,0.396711,0.653913,0.362295,-0.007229,0.049786,0.882653
cap_twisting_with_slip,force_sensor_dropout,nominal_contact,9,0,0.574620,0.679595,0.463688,0.617729,0.331879,0.018228,0.010056,0.879630
cap_twisting_with_slip,force_sensor_dropout,nominal_contact,9,1,0.566101,0.669032,0.456632,0.664974,0.316066,-0.009694,0.033772,0.880312
cap_twisting_with_slip,force_sensor_dropout,nominal_contact,9,2,0.580555,0.662381,0.426064,0.621962,0.372906,-0.000322,0.016192,0.879156
cap_twisting_with_slip,force_sensor_dropout,nominal_contact,9,3,0.572153,0.682436,0.431623,0.615348,0.365806,0.010848,0.015305,0.879828
cap_twisting_with_slip,force_sensor_dropout,nominal_contact,9,4,0.546141,0.652550,0.404354,0.620921,0.321072,-0.003334,0.002520,0.881909
cap_twisting_with_slip,force_sensor_dropout,nominal_contact,9,5,0.539789,0.649131,0.370228,0.633746,0.275966,-0.025480,0.014294,0.882417
cap_twisting_with_slip,force_sensor_dropout,hidden_preload_shift,0,0,0.665212,0.770579,0.480696,0.497834,0.371042,0.100192,0.071375,0.840383
cap_twisting_with_slip,force_sensor_dropout,hidden_preload_shift,0,1,0.745473,0.748073,0.464727,0.445902,0.422406,0.081167,0.067753,0.833962
cap_twisting_with_slip,force_sensor_dropout,hidden_preload_shift,0,2,0.713739,0.763843,0.484887,0.519578,0.433566,0.086725,0.060572,0.836501
cap_twisting_with_slip,force_sensor_dropout,hidden_preload_shift,0,3,0.692466,0.774539,0.422216,0.521137,0.398824,0.082306,0.051672,0.838203
cap_twisting_with_slip,force_sensor_dropout,hidden_preload_shift,0,4,0.707652,0.766209,0.441929,0.511224,0.436871,0.111311,0.062318,0.836988
cap_twisting_with_slip,force_sensor_dropout,hidden_preload_shift,0,5,0.711620,0.796110,0.491667,0.474341,0.445066,0.106079,0.050076,0.836670
cap_twisting_with_slip,force_sensor_dropout,hidden_preload_shift,1,0,0.682851,0.749919,0.514473,0.509118,0.388602,0.097798,0.056142,0.838972
cap_twisting_with_slip,force_sensor_dropout,hidden_preload_shift,1,1,0.723672,0.786756,0.501766,0.496474,0.461565,0.095999,0.060398,0.835706
cap_twisting_with_slip,force_sensor_dropout,hidden_preload_shift,1,2,0.655458,0.752933,0.392617,0.509909,0.395420,0.081567,0.068226,0.841163
cap_twisting_with_slip,force_sensor_dropout,hidden_preload_shift,1,3,0.697541,0.766517,0.457498,0.512705,0.424975,0.104313,0.077448,0.837797
cap_twisting_with_slip,force_sensor_dropout,hidden_preload_shift,1,4,0.694202,0.768738,0.459773,0.546496,0.399462,0.084135,0.062765,0.838064
cap_twisting_with_slip,force_sensor_dropout,hidden_preload_shift,1,5,0.701779,0.746836,0.410311,0.468473,0.410147,0.108756,0.057954,0.837458
cap_twisting_with_slip,force_sensor_dropout,hidden_preload_shift,2,0,0.671555,0.739291,0.475749,0.498334,0.410375,0.099095,0.060707,0.839876
cap_twisting_with_slip,force_sensor_dropout,hidden_preload_shift,2,1,0.734972,0.735603,0.441690,0.545729,0.465829,0.112264,0.099322,0.834802
cap_twisting_with_slip,force_sensor_dropout,hidden_preload_shift,2,2,0.706786,0.746015,0.443156,0.506146,0.450892,0.103988,0.063879,0.837057
cap_twisting_with_slip,force_sensor_dropout,hidden_preload_shift,2,3,0.672434,0.733024,0.498932,0.514005,0.418352,0.116901,0.076813,0.839805
cap_twisting_with_slip,force_sensor_dropout,hidden_preload_shift,2,4,0.649838,0.770787,0.473754,0.515636,0.406607,0.126176,0.069325,0.841613
cap_twisting_with_slip,force_sensor_dropout,hidden_preload_shift,2,5,0.644282,0.770542,0.457151,0.525445,0.373322,0.100610,0.091930,0.842057
cap_twisting_with_slip,force_sensor_dropout,hidden_preload_shift,3,0,0.731565,0.769565,0.492310,0.528918,0.408067,0.090339,0.062030,0.835075
cap_twisting_with_slip,force_sensor_dropout,hidden_preload_shift,3,1,0.683289,0.726076,0.461795,0.482541,0.397230,0.113889,0.059731,0.838937
cap_twisting_with_slip,force_sensor_dropout,hidden_preload_shift,3,2,0.743650,0.798217,0.471136,0.504744,0.428350,0.092013,0.091047,0.834108
cap_twisting_with_slip,force_sensor_dropout,hidden_preload_shift,3,3,0.713892,0.776075,0.468919,0.538884,0.393218,0.104679,0.063284,0.836489
cap_twisting_with_slip,force_sensor_dropout,hidden_preload_shift,3,4,0.599250,0.759650,0.449412,0.490450,0.359636,0.103143,0.070646,0.845660
cap_twisting_with_slip,force_sensor_dropout,hidden_preload_shift,3,5,0.705292,0.778148,0.437030,0.496619,0.382628,0.103553,0.051651,0.837177
cap_twisting_with_slip,force_sensor_dropout,hidden_preload_shift,4,0,0.717838,0.733437,0.466488,0.489886,0.430235,0.090540,0.062999,0.836173
cap_twisting_with_slip,force_sensor_dropout,hidden_preload_shift,4,1,0.679332,0.761475,0.466966,0.518972,0.386050,0.115919,0.079642,0.839253
cap_twisting_with_slip,force_sensor_dropout,hidden_preload_shift,4,2,0.730934,0.745349,0.466076,0.509800,0.413475,0.116505,0.077170,0.835125
cap_twisting_with_slip,force_sensor_dropout,hidden_preload_shift,4,3,0.703334,0.766147,0.432452,0.553597,0.433239,0.087152,0.066100,0.837333
cap_twisting_with_slip,force_sensor_dropout,hidden_preload_shift,4,4,0.695061,0.740517,0.433795,0.516699,0.375525,0.084404,0.066729,0.837995
cap_twisting_with_slip,force_sensor_dropout,hidden_preload_shift,4,5,0.705142,0.760591,0.460573,0.482950,0.447915,0.106507,0.088488,0.837189
cap_twisting_with_slip,force_sensor_dropout,hidden_preload_shift,5,0,0.702956,0.760709,0.505417,0.510887,0.381006,0.097637,0.085697,0.837364
cap_twisting_with_slip,force_sensor_dropout,hidden_preload_shift,5,1,0.648995,0.771808,0.449497,0.510674,0.377368,0.099570,0.057555,0.841680
cap_twisting_with_slip,force_sensor_dropout,hidden_preload_shift,5,2,0.656365,0.692910,0.445966,0.493588,0.367838,0.103632,0.059799,0.841091
cap_twisting_with_slip,force_sensor_dropout,hidden_preload_shift,5,3,0.707131,0.806634,0.443139,0.495122,0.420700,0.093106,0.082719,0.837030
cap_twisting_with_slip,force_sensor_dropout,hidden_preload_shift,5,4,0.696829,0.792905,0.455783,0.487804,0.401505,0.122653,0.060733,0.837854
cap_twisting_with_slip,force_sensor_dropout,hidden_preload_shift,5,5,0.692301,0.747387,0.487914,0.527106,0.425096,0.106624,0.076864,0.838216
cap_twisting_with_slip,force_sensor_dropout,hidden_preload_shift,6,0,0.703548,0.766703,0.516149,0.478842,0.466895,0.100138,0.089955,0.837316
cap_twisting_with_slip,force_sensor_dropout,hidden_preload_shift,6,1,0.671908,0.811349,0.462702,0.532238,0.397220,0.090625,0.071872,0.839847
cap_twisting_with_slip,force_sensor_dropout,hidden_preload_shift,6,2,0.677289,0.783449,0.480012,0.540388,0.418115,0.095017,0.056929,0.839417
cap_twisting_with_slip,force_sensor_dropout,hidden_preload_shift,6,3,0.689666,0.750014,0.483343,0.504059,0.432258,0.114093,0.065672,0.838427
cap_twisting_with_slip,force_sensor_dropout,hidden_preload_shift,6,4,0.733466,0.720769,0.481748,0.503278,0.436762,0.101671,0.057781,0.834923
cap_twisting_with_slip,force_sensor_dropout,hidden_preload_shift,6,5,0.718835,0.742572,0.488571,0.521108,0.404491,0.086774,0.108323,0.836093
cap_twisting_with_slip,force_sensor_dropout,hidden_preload_shift,7,0,0.700613,0.783903,0.440131,0.501416,0.448633,0.113047,0.062096,0.837551
cap_twisting_with_slip,force_sensor_dropout,hidden_preload_shift,7,1,0.674026,0.775100,0.436015,0.490538,0.376529,0.098669,0.076633,0.839678
cap_twisting_with_slip,force_sensor_dropout,hidden_preload_shift,7,2,0.649930,0.759082,0.463856,0.496063,0.396621,0.092558,0.063271,0.841606
cap_twisting_with_slip,force_sensor_dropout,hidden_preload_shift,7,3,0.650241,0.723565,0.530154,0.499412,0.383007,0.087161,0.062683,0.841581
cap_twisting_with_slip,force_sensor_dropout,hidden_preload_shift,7,4,0.649573,0.806764,0.449537,0.507304,0.407970,0.104297,0.055671,0.841634
cap_twisting_with_slip,force_sensor_dropout,hidden_preload_shift,7,5,0.735365,0.735856,0.479917,0.481974,0.355882,0.098241,0.067217,0.834771
cap_twisting_with_slip,force_sensor_dropout,hidden_preload_shift,8,0,0.705452,0.812521,0.472450,0.516371,0.445658,0.115053,0.079431,0.837164
cap_twisting_with_slip,force_sensor_dropout,hidden_preload_shift,8,1,0.692631,0.748505,0.485095,0.539348,0.415263,0.097187,0.078166,0.838190
cap_twisting_with_slip,force_sensor_dropout,hidden_preload_shift,8,2,0.701198,0.764118,0.468130,0.501169,0.386783,0.102867,0.050335,0.837504
cap_twisting_with_slip,force_sensor_dropout,hidden_preload_shift,8,3,0.662277,0.776153,0.458977,0.518795,0.405844,0.116869,0.083814,0.840618
cap_twisting_with_slip,force_sensor_dropout,hidden_preload_shift,8,4,0.710838,0.781681,0.453650,0.485078,0.447746,0.108735,0.055940,0.836733
cap_twisting_with_slip,force_sensor_dropout,hidden_preload_shift,8,5,0.668725,0.722774,0.468767,0.486950,0.410841,0.111521,0.083189,0.840102
cap_twisting_with_slip,force_sensor_dropout,hidden_preload_shift,9,0,0.659003,0.747813,0.511078,0.545045,0.410514,0.090918,0.057696,0.840880
cap_twisting_with_slip,force_sensor_dropout,hidden_preload_shift,9,1,0.680157,0.748165,0.446442,0.518886,0.378737,0.104842,0.054924,0.839187
cap_twisting_with_slip,force_sensor_dropout,hidden_preload_shift,9,2,0.679915,0.732457,0.432922,0.501729,0.400254,0.099836,0.065452,0.839207
cap_twisting_with_slip,force_sensor_dropout,hidden_preload_shift,9,3,0.667979,0.762509,0.452149,0.506342,0.439949,0.103601,0.041182,0.840162
cap_twisting_with_slip,force_sensor_dropout,hidden_preload_shift,9,4,0.702742,0.747956,0.474257,0.509948,0.380602,0.073969,0.077128,0.837381
cap_twisting_with_slip,force_sensor_dropout,hidden_preload_shift,9,5,0.727509,0.779927,0.470668,0.470223,0.424923,0.121152,0.073810,0.835399
cap_twisting_with_slip,force_sensor_dropout,embodiment_force_limit_shift,0,0,0.773301,0.723033,0.502805,0.414120,0.442704,0.050595,0.057859,0.833336
cap_twisting_with_slip,force_sensor_dropout,embodiment_force_limit_shift,0,1,0.768834,0.718047,0.469330,0.403955,0.441421,0.063178,0.037937,0.833693
cap_twisting_with_slip,force_sensor_dropout,embodiment_force_limit_shift,0,2,0.794149,0.691807,0.502007,0.413128,0.465157,0.049334,0.050948,0.831668
cap_twisting_with_slip,force_sensor_dropout,embodiment_force_limit_shift,0,3,0.821239,0.714115,0.466074,0.428734,0.457741,0.065080,0.046505,0.829501
cap_twisting_with_slip,force_sensor_dropout,embodiment_force_limit_shift,0,4,0.749832,0.698672,0.487409,0.409544,0.417820,0.079632,0.090016,0.835213
cap_twisting_with_slip,force_sensor_dropout,embodiment_force_limit_shift,0,5,0.778018,0.693890,0.483066,0.445524,0.441919,0.075629,0.066002,0.832959
cap_twisting_with_slip,force_sensor_dropout,embodiment_force_limit_shift,1,0,0.761002,0.749445,0.475323,0.460720,0.404551,0.067997,0.041197,0.834320
cap_twisting_with_slip,force_sensor_dropout,embodiment_force_limit_shift,1,1,0.770922,0.733061,0.505782,0.420191,0.440679,0.070731,0.068729,0.833526
cap_twisting_with_slip,force_sensor_dropout,embodiment_force_limit_shift,1,2,0.757352,0.736552,0.495423,0.419440,0.404482,0.050827,0.045696,0.834612
cap_twisting_with_slip,force_sensor_dropout,embodiment_force_limit_shift,1,3,0.765034,0.739189,0.467548,0.439125,0.444219,0.051316,0.063449,0.833997
cap_twisting_with_slip,force_sensor_dropout,embodiment_force_limit_shift,1,4,0.769126,0.719422,0.531379,0.398650,0.369233,0.059702,0.054883,0.833670
cap_twisting_with_slip,force_sensor_dropout,embodiment_force_limit_shift,1,5,0.762020,0.712972,0.503722,0.408128,0.418956,0.071577,0.057252,0.834238
cap_twisting_with_slip,force_sensor_dropout,embodiment_force_limit_shift,2,0,0.764679,0.676611,0.531806,0.402250,0.442505,0.062846,0.065802,0.834026
cap_twisting_with_slip,force_sensor_dropout,embodiment_force_limit_shift,2,1,0.815958,0.721849,0.491179,0.458407,0.455600,0.063141,0.060471,0.829923
cap_twisting_with_slip,force_sensor_dropout,embodiment_force_limit_shift,2,2,0.757737,0.704644,0.493614,0.399051,0.439709,0.070608,0.051559,0.834581
cap_twisting_with_slip,force_sensor_dropout,embodiment_force_limit_shift,2,3,0.769516,0.743796,0.432891,0.440796,0.460660,0.061811,0.062351,0.833639
cap_twisting_with_slip,force_sensor_dropout,embodiment_force_limit_shift,2,4,0.809791,0.697274,0.488387,0.430482,0.502973,0.062504,0.062271,0.830417
cap_twisting_with_slip,force_sensor_dropout,embodiment_force_limit_shift,2,5,0.818981,0.737800,0.519278,0.412716,0.428286,0.080511,0.099698,0.829682
cap_twisting_with_slip,force_sensor_dropout,embodiment_force_limit_shift,3,0,0.758178,0.711278,0.494758,0.448723,0.417425,0.056852,0.029754,0.834546
cap_twisting_with_slip,force_sensor_dropout,embodiment_force_limit_shift,3,1,0.737992,0.721397,0.561807,0.445037,0.394498,0.072362,0.059075,0.836161
cap_twisting_with_slip,force_sensor_dropout,embodiment_force_limit_shift,3,2,0.719464,0.742828,0.508874,0.414051,0.442895,0.037382,0.061523,0.837643
cap_twisting_with_slip,force_sensor_dropout,embodiment_force_limit_shift,3,3,0.784068,0.740959,0.464653,0.430948,0.430182,0.066456,0.052313,0.832475
cap_twisting_with_slip,force_sensor_dropout,embodiment_force_limit_shift,3,4,0.798964,0.713885,0.503442,0.419465,0.473952,0.063715,0.047145,0.831283
cap_twisting_with_slip,force_sensor_dropout,embodiment_force_limit_shift,3,5,0.825927,0.735001,0.465634,0.431266,0.456590,0.072603,0.040186,0.829126
cap_twisting_with_slip,force_sensor_dropout,embodiment_force_limit_shift,4,0,0.763682,0.732281,0.466572,0.424321,0.462065,0.066710,0.069436,0.834105
cap_twisting_with_slip,force_sensor_dropout,embodiment_force_limit_shift,4,1,0.808449,0.706563,0.493665,0.398600,0.489654,0.062593,0.065280,0.830524
cap_twisting_with_slip,force_sensor_dropout,embodiment_force_limit_shift,4,2,0.762984,0.718101,0.473942,0.429495,0.416843,0.089064,0.056872,0.834161
cap_twisting_with_slip,force_sensor_dropout,embodiment_force_limit_shift,4,3,0.745374,0.698913,0.531072,0.445933,0.425686,0.056562,0.068786,0.835570
cap_twisting_with_slip,force_sensor_dropout,embodiment_force_limit_shift,4,4,0.771380,0.763735,0.516574,0.462963,0.449217,0.065372,0.050714,0.833490
cap_twisting_with_slip,force_sensor_dropout,embodiment_force_limit_shift,4,5,0.762711,0.695766,0.468454,0.391604,0.407298,0.066923,0.029509,0.834183
cap_twisting_with_slip,force_sensor_dropout,embodiment_force_limit_shift,5,0,0.758947,0.691210,0.502557,0.394057,0.479387,0.061984,0.075668,0.834484
cap_twisting_with_slip,force_sensor_dropout,embodiment_force_limit_shift,5,1,0.784250,0.721658,0.473114,0.420325,0.445780,0.070858,0.069896,0.832460
cap_twisting_with_slip,force_sensor_dropout,embodiment_force_limit_shift,5,2,0.778211,0.727025,0.441606,0.425194,0.469652,0.051159,0.040491,0.832943
cap_twisting_with_slip,force_sensor_dropout,embodiment_force_limit_shift,5,3,0.690833,0.692968,0.487760,0.450192,0.465021,0.072306,0.056824,0.839933
cap_twisting_with_slip,force_sensor_dropout,embodiment_force_limit_shift,5,4,0.749825,0.727428,0.457474,0.432683,0.426785,0.069513,0.051553,0.835214
cap_twisting_with_slip,force_sensor_dropout,embodiment_force_limit_shift,5,5,0.748167,0.703617,0.461468,0.405272,0.409844,0.054348,0.082592,0.835347
cap_twisting_with_slip,force_sensor_dropout,embodiment_force_limit_shift,6,0,0.741931,0.768857,0.466871,0.433372,0.459169,0.055107,0.066653,0.835845
cap_twisting_with_slip,force_sensor_dropout,embodiment_force_limit_shift,6,1,0.808391,0.747526,0.470532,0.400043,0.454537,0.075952,0.063400,0.830529
cap_twisting_with_slip,force_sensor_dropout,embodiment_force_limit_shift,6,2,0.774593,0.748586,0.498916,0.420310,0.446108,0.079910,0.064460,0.833233
cap_twisting_with_slip,force_sensor_dropout,embodiment_force_limit_shift,6,3,0.751999,0.692182,0.510050,0.434397,0.411488,0.082829,0.072566,0.835040
cap_twisting_with_slip,force_sensor_dropout,embodiment_force_limit_shift,6,4,0.732851,0.672333,0.504069,0.378489,0.433768,0.065840,0.083951,0.836572
cap_twisting_with_slip,force_sensor_dropout,embodiment_force_limit_shift,6,5,0.773678,0.763149,0.494758,0.408564,0.453638,0.058662,0.061712,0.833306
cap_twisting_with_slip,force_sensor_dropout,embodiment_force_limit_shift,7,0,0.794599,0.722410,0.469937,0.456307,0.482918,0.042206,0.041122,0.831632
cap_twisting_with_slip,force_sensor_dropout,embodiment_force_limit_shift,7,1,0.785560,0.721157,0.490732,0.418464,0.430379,0.057145,0.067100,0.832355
cap_twisting_with_slip,force_sensor_dropout,embodiment_force_limit_shift,7,2,0.730592,0.703926,0.482208,0.445330,0.460756,0.057345,0.072154,0.836753
